30609;2019-01-22 20:00:00;822;200;18512
19473;2019-01-22 20:00:00;10399;125;1730
30609;2019-01-22 20:00:00;822;125;1730
25925;2019-01-22 21:00:00;8836;120;1730
19473;2019-01-22 21:00:00;10345;125;1730
18588;2019-01-22 21:00:00;5334;125;1730
21885;2019-01-22 21:00:00;1765;145;1650
21885;2019-01-22 21:00:00;1765;240;29336
30609;2019-01-22 21:00:00;820;200;18512
30609;2019-01-22 21:00:00;820;125;1730
19473;2019-01-22 22:00:00;10345;125;1730
30609;2019-01-22 22:00:00;820;125;1730
21885;2019-01-22 22:00:00;1762;145;1650
18588;2019-01-22 22:00:00;5334;125;1730
30609;2019-01-22 22:00:00;820;200;18512
21885;2019-01-22 22:00:00;1762;240;29336
25925;2019-01-22 22:00:00;8836;120;1730
25925;2019-01-22 23:00:00;8836;120;1730
30609;2019-01-22 23:00:00;820;200;18512
21885;2019-01-22 23:00:00;176;145;1650
18588;2019-01-22 23:00:00;528;125;1730
30609;2019-01-22 23:00:00;820;125;1730
19473;2019-01-22 23:00:00;10345;125;1730
21885;2019-01-22 23:00:00;176;240;29336
30609;2019-01-23 00:00:00;818;125;1730
19473;2019-01-23 00:00:00;10345;125;1730
25925;2019-01-23 00:00:00;8836;120;1730
18588;2019-01-23 00:00:00;5226;125;1730
30609;2019-01-23 00:00:00;818;200;18512
21885;2019-01-23 00:00:00;1758;240;29336
21885;2019-01-23 00:00:00;1758;145;1650
21885;2019-01-23 01:00:00;1758;240;29336
30609;2019-01-23 01:00:00;818;200;18512
18588;2019-01-23 01:00:00;5226;125;1730
25925;2019-01-23 01:00:00;8836;120;1730
19473;2019-01-23 01:00:00;10291;125;1730
30609;2019-01-23 01:00:00;818;125;1730
21885;2019-01-23 01:00:00;1758;145;1650
18588;2019-01-23 02:00:00;5226;125;1730
30609;2019-01-23 02:00:00;818;200;18512
19473;2019-01-23 02:00:00;10291;125;1730
21885;2019-01-23 02:00:00;1758;240;29336
21885;2019-01-23 02:00:00;1758;145;1650
25925;2019-01-23 02:00:00;8836;120;1730
30609;2019-01-23 02:00:00;818;125;1730
18588;2019-01-23 03:00:00;5172;125;1730
21885;2019-01-23 03:00:00;1758;145;1650
21885;2019-01-23 03:00:00;1758;240;29336
30609;2019-01-23 03:00:00;816;125;1730
19473;2019-01-23 03:00:00;10291;125;1730
30609;2019-01-23 03:00:00;816;200;18512
25925;2019-01-23 03:00:00;8836;120;1730
18588;2019-01-23 04:00:00;5172;125;1730
21885;2019-01-23 04:00:00;1755;145;1650
19473;2019-01-23 04:00:00;10291;125;1730
25925;2019-01-23 04:00:00;8782;120;1730
21885;2019-01-23 04:00:00;1755;240;29336
30609;2019-01-23 04:00:00;816;200;18512
30609;2019-01-23 04:00:00;816;125;1730
18588;2019-01-23 05:00:00;5172;125;1730
30609;2019-01-23 05:00:00;816;200;18512
21885;2019-01-23 05:00:00;1755;240;29336
19473;2019-01-23 05:00:00;10237;125;1730
25925;2019-01-23 05:00:00;8728;120;1730
21885;2019-01-23 05:00:00;1755;145;1650
30609;2019-01-23 05:00:00;816;125;1730
18588;2019-01-23 05:45:00;5172;125;1730
19473;2019-01-23 06:00:00;10237;125;1730
18588;2019-01-23 06:00:00;5119;125;1730
21885;2019-01-23 06:00:00;1755;145;1650
21885;2019-01-23 06:00:00;1755;240;29336
30609;2019-01-23 06:00:00;816;200;18512
25925;2019-01-23 06:00:00;8728;120;1730
30609;2019-01-23 06:00:00;816;125;1730
21885;2019-01-23 07:00:00;1755;145;1650
21885;2019-01-23 07:00:00;1755;240;29336
18588;2019-01-23 07:00:00;5119;125;1730
19473;2019-01-23 07:00:00;10237;125;1730
30609;2019-01-23 07:00:00;816;125;1730
25925;2019-01-23 07:00:00;8728;120;1730
30609;2019-01-23 07:00:00;816;200;18512
25925;2019-01-23 08:00:00;8728;120;1730
21885;2019-01-23 08:00:00;1755;240;29336
18588;2019-01-23 08:00:00;5119;125;1730
30609;2019-01-23 08:00:00;816;125;1730
19473;2019-01-23 08:00:00;10129;125;1730
21885;2019-01-23 08:00:00;1755;145;1650
30609;2019-01-23 08:00:00;816;200;18512
30609;2019-01-23 09:00:00;816;200;18512
21885;2019-01-23 09:00:00;1753;145;1650
18588;2019-01-23 09:00:00;5119;125;1730
30609;2019-01-23 09:00:00;816;125;1730
19473;2019-01-23 09:00:00;10075;125;1730
21885;2019-01-23 09:00:00;1753;240;29336
25925;2019-01-23 09:00:00;8728;120;1730
21885;2019-01-23 10:00:00;1753;240;29336
18588;2019-01-23 10:00:00;5065;125;1730
30609;2019-01-23 10:00:00;816;200;18512
19473;2019-01-23 10:00:00;10022;125;1730
25925;2019-01-23 10:00:00;8728;120;1730
21885;2019-01-23 10:00:00;1753;145;1650
30609;2019-01-23 10:00:00;816;125;1730
18588;2019-01-23 11:00:00;5065;125;1730
19473;2019-01-23 11:00:00;10022;125;1730
21885;2019-01-23 11:00:00;1751;240;29336
21885;2019-01-23 11:00:00;1751;145;1650
25925;2019-01-23 11:00:00;8728;120;1730
30609;2019-01-23 11:00:00;814;125;1730
30609;2019-01-23 11:00:00;814;200;18512
18588;2019-01-23 12:00:00;5065;125;1730
19473;2019-01-23 12:00:00;9968;125;1730
21885;2019-01-23 12:00:00;1751;240;29336
21885;2019-01-23 12:00:00;1751;145;1650
25925;2019-01-23 12:00:00;8728;120;1730
30609;2019-01-23 12:00:00;814;200;18512
30609;2019-01-23 12:00:00;814;125;1730
19473;2019-01-23 13:00:00;9968;125;1730
21885;2019-01-23 13:00:00;1749;145;1650
18588;2019-01-23 13:00:00;5011;125;1730
25925;2019-01-23 13:00:00;8728;120;1730
21885;2019-01-23 13:00:00;1749;240;29336
30609;2019-01-23 13:00:00;814;125;1730
30609;2019-01-23 13:00:00;814;200;18512
21885;2019-01-23 14:00:00;1746;145;1650
19473;2019-01-23 14:00:00;9914;125;1730
18588;2019-01-23 14:00:00;5011;125;1730
25925;2019-01-23 14:00:00;8675;120;1730
21885;2019-01-23 14:00:00;1746;240;29336
30609;2019-01-23 14:00:00;814;125;1730
30609;2019-01-23 14:00:00;814;200;18512
21885;2019-01-23 15:00:00;1746;145;1650
19473;2019-01-23 15:00:00;9914;125;1730
18588;2019-01-23 15:00:00;5011;125;1730
25925;2019-01-23 15:00:00;8675;120;1730
21885;2019-01-23 15:00:00;1746;240;29336
30609;2019-01-23 15:00:00;814;125;1730
30609;2019-01-23 15:00:00;814;200;18512
18588;2019-01-23 15:30:00;5011;125;1730
30609;2019-01-23 16:00:00;814;200;18512
19473;2019-01-23 16:00:00;9914;125;1730
18588;2019-01-23 16:00:00;5011;125;1730
25925;2019-01-23 16:00:00;8675;120;1730
21885;2019-01-23 16:00:00;1746;145;1650
21885;2019-01-23 16:00:00;1746;240;29336
30609;2019-01-23 16:00:00;814;125;1730
18588;2019-01-23 17:00:00;4957;125;1730
19473;2019-01-23 17:00:00;986;125;1730
21885;2019-01-23 17:00:00;1746;240;29336
21885;2019-01-23 17:00:00;1746;145;1650
25925;2019-01-23 17:00:00;8675;120;1730
30609;2019-01-23 17:00:00;812;125;1730
30609;2019-01-23 17:00:00;812;200;18512
21885;2019-01-23 18:00:00;1746;240;29336
19473;2019-01-23 18:00:00;986;125;1730
18588;2019-01-23 18:00:00;4957;125;1730
21885;2019-01-23 18:00:00;1746;145;1650
25925;2019-01-23 18:00:00;8675;120;1730
30609;2019-01-23 18:00:00;812;125;1730
30609;2019-01-23 18:00:00;812;200;18512
18588;2019-01-23 19:00:00;4957;125;1730
19473;2019-01-23 19:00:00;986;125;1730
21885;2019-01-23 19:00:00;1744;145;1650
30609;2019-01-23 19:00:00;812;125;1730
25925;2019-01-23 19:00:00;8675;120;1730
21885;2019-01-23 19:00:00;1744;240;29336
30609;2019-01-23 19:00:00;812;200;18512
18588;2019-01-23 20:00:00;4903;125;1730
21885;2019-01-23 20:00:00;1746;240;29336
19473;2019-01-23 20:00:00;986;125;1730
21885;2019-01-23 20:00:00;1746;145;1650
30609;2019-01-23 20:00:00;810;200;18512
30609;2019-01-23 20:00:00;810;125;1730
25925;2019-01-23 20:00:00;8675;120;1730
21885;2019-01-23 21:00:00;1746;145;1650
18588;2019-01-23 21:00:00;4903;125;1730
19473;2019-01-23 21:00:00;9806;125;1730
21885;2019-01-23 21:00:00;1746;240;29336
25925;2019-01-23 21:00:00;8675;120;1730
30609;2019-01-23 21:00:00;810;125;1730
30609;2019-01-23 21:00:00;810;200;18512
19473;2019-01-23 22:00:00;9806;125;1730
18588;2019-01-23 22:00:00;4903;125;1730
30609;2019-01-23 22:00:00;810;125;1730
21885;2019-01-23 22:00:00;1744;145;1650
30609;2019-01-23 22:00:00;810;200;18512
21885;2019-01-23 22:00:00;1744;240;29336
25925;2019-01-23 22:00:00;8621;120;1730
21885;2019-01-23 23:00:00;1744;145;1650
19473;2019-01-23 23:00:00;9806;125;1730
25925;2019-01-23 23:00:00;8621;120;1730
18588;2019-01-23 23:00:00;4849;125;1730
30609;2019-01-23 23:00:00;809;200;18512
21885;2019-01-23 23:00:00;1744;240;29336
30609;2019-01-23 23:00:00;809;125;1730
18588;2019-01-24 00:00:00;4849;125;1730
19473;2019-01-24 00:00:00;9752;125;1730
21885;2019-01-24 00:00:00;1744;240;29336
25925;2019-01-24 00:00:00;8675;120;1730
21885;2019-01-24 00:00:00;1744;145;1650
30609;2019-01-24 00:00:00;809;200;18512
30609;2019-01-24 00:00:00;809;125;1730
21885;2019-01-24 01:00:00;1744;240;29336
18588;2019-01-24 01:00:00;4795;125;1730
21885;2019-01-24 01:00:00;1744;145;1650
19473;2019-01-24 01:00:00;9752;125;1730
25925;2019-01-24 01:00:00;8675;120;1730
30609;2019-01-24 01:00:00;807;125;1730
30609;2019-01-24 01:00:00;807;200;18512
21885;2019-01-24 02:00:00;1742;145;1650
19473;2019-01-24 02:00:00;9752;125;1730
18588;2019-01-24 02:00:00;4849;125;1730
25925;2019-01-24 02:00:00;8675;120;1730
30609;2019-01-24 02:00:00;807;125;1730
21885;2019-01-24 02:00:00;1742;240;29336
30609;2019-01-24 02:00:00;807;200;18512
18588;2019-01-24 03:00:00;4795;125;1730
21885;2019-01-24 03:00:00;1742;240;29336
30609;2019-01-24 03:00:00;807;200;18512
19473;2019-01-24 03:00:00;9752;125;1730
21885;2019-01-24 03:00:00;1742;145;1650
25925;2019-01-24 03:00:00;8621;120;1730
30609;2019-01-24 03:00:00;807;125;1730
30609;2019-01-24 04:00:00;805;200;18512
18588;2019-01-24 04:00:00;4795;125;1730
19473;2019-01-24 04:00:00;9698;125;1730
21885;2019-01-24 04:00:00;1742;145;1650
21885;2019-01-24 04:00:00;1742;240;29336
25925;2019-01-24 04:00:00;8621;120;1730
30609;2019-01-24 04:00:00;805;125;1730
19473;2019-01-24 05:00:00;9698;125;1730
21885;2019-01-24 05:00:00;1742;240;29336
18588;2019-01-24 05:00:00;4795;125;1730
30609;2019-01-24 05:00:00;805;200;18512
21885;2019-01-24 05:00:00;1742;145;1650
25925;2019-01-24 05:00:00;8567;120;1730
30609;2019-01-24 05:00:00;805;125;1730
18588;2019-01-24 05:40:00;4741;125;1730
30609;2019-01-24 06:00:00;805;200;18512
25925;2019-01-24 06:00:00;8459;120;1730
19473;2019-01-24 06:00:00;9698;125;1730
18588;2019-01-24 06:00:00;4795;125;1730
21885;2019-01-24 06:00:00;1742;145;1650
21885;2019-01-24 06:00:00;1742;240;29336
30609;2019-01-24 06:00:00;805;125;1730
19473;2019-01-24 07:00:00;9644;125;1730
21885;2019-01-24 07:00:00;1742;145;1650
25925;2019-01-24 07:00:00;8405;120;1730
18588;2019-01-24 07:00:00;4795;125;1730
30609;2019-01-24 07:00:00;805;125;1730
21885;2019-01-24 07:00:00;1742;240;29336
30609;2019-01-24 07:00:00;805;200;18512
30609;2019-01-24 08:00:00;805;125;1730
21885;2019-01-24 08:00:00;1742;240;29336
19473;2019-01-24 08:00:00;9591;125;1730
18588;2019-01-24 08:00:00;4741;125;1730
30609;2019-01-24 08:00:00;805;200;18512
21885;2019-01-24 08:00:00;1742;145;1650
25925;2019-01-24 08:00:00;8405;120;1730
18588;2019-01-24 09:00:00;4741;125;1730
21885;2019-01-24 09:00:00;1742;145;1650
19473;2019-01-24 09:00:00;9537;125;1730
30609;2019-01-24 09:00:00;805;200;18512
21885;2019-01-24 09:00:00;1742;240;29336
30609;2019-01-24 09:00:00;805;125;1730
21885;2019-01-24 10:00:00;1739;240;29336
19473;2019-01-24 10:00:00;9483;125;1730
18588;2019-01-24 10:00:00;4741;125;1730
21885;2019-01-24 10:00:00;1739;145;1650
30609;2019-01-24 10:00:00;805;200;18512
30609;2019-01-24 10:00:00;805;125;1730
19473;2019-01-24 11:00:00;9483;125;1730
25925;2019-01-24 11:00:00;8405;120;1730
21885;2019-01-24 11:00:00;1739;145;1650
18588;2019-01-24 11:00:00;4741;125;1730
30609;2019-01-24 11:00:00;803;200;18512
21885;2019-01-24 11:00:00;1739;240;29336
30609;2019-01-24 11:00:00;803;125;1730
18588;2019-01-24 12:00:00;4741;125;1730
19473;2019-01-24 12:00:00;9483;125;1730
21885;2019-01-24 12:00:00;1739;240;29336
25925;2019-01-24 12:00:00;8405;120;1730
21885;2019-01-24 12:00:00;1739;145;1650
30609;2019-01-24 12:00:00;803;200;18512
30609;2019-01-24 12:00:00;803;125;1730
25925;2019-01-24 12:50:00;8351;120;1730
18588;2019-01-24 13:00:00;4688;125;1730
21885;2019-01-24 13:00:00;1739;145;1650
25925;2019-01-24 13:00:00;8405;120;1730
19473;2019-01-24 13:00:00;9429;125;1730
21885;2019-01-24 13:00:00;1739;240;29336
30609;2019-01-24 13:00:00;803;200;18512
30609;2019-01-24 13:00:00;803;125;1730
19473;2019-01-24 14:00:00;9375;125;1730
18588;2019-01-24 14:00:00;4688;125;1730
21885;2019-01-24 14:00:00;1742;145;1650
25925;2019-01-24 14:00:00;8405;120;1730
30609;2019-01-24 14:00:00;803;125;1730
21885;2019-01-24 14:00:00;1742;240;29336
30609;2019-01-24 14:00:00;803;200;18512
18588;2019-01-24 15:00:00;4688;125;1730
21885;2019-01-24 15:00:00;1739;240;29336
19473;2019-01-24 15:00:00;9375;125;1730
25925;2019-01-24 15:00:00;8405;120;1730
21885;2019-01-24 15:00:00;1739;145;1650
30609;2019-01-24 15:00:00;803;125;1730
30609;2019-01-24 15:00:00;803;200;18512
18588;2019-01-24 15:35:00;4688;125;1730
19473;2019-01-24 16:00:00;9375;125;1730
30609;2019-01-24 16:00:00;803;125;1730
21885;2019-01-24 16:00:00;1742;240;29336
18588;2019-01-24 16:00:00;4688;125;1730
25925;2019-01-24 16:00:00;8405;120;1730
21885;2019-01-24 16:00:00;1742;145;1650
30609;2019-01-24 16:00:00;803;200;18512
21885;2019-01-24 17:00:00;1742;145;1650
19473;2019-01-24 17:00:00;9321;125;1730
18588;2019-01-24 17:00:00;4634;125;1730
21885;2019-01-24 17:00:00;1742;240;29336
30609;2019-01-24 17:00:00;803;200;18512
25925;2019-01-24 17:00:00;8405;120;1730
30609;2019-01-24 17:00:00;803;125;1730
19473;2019-01-24 18:00:00;9321;125;1730
25925;2019-01-24 18:00:00;8405;120;1730
18588;2019-01-24 18:00:00;4634;125;1730
30609;2019-01-24 18:00:00;801;125;1730
21885;2019-01-24 18:00:00;1742;145;1650
21885;2019-01-24 18:00:00;1742;240;29336
30609;2019-01-24 18:00:00;801;200;18512
19473;2019-01-24 19:00:00;9321;125;1730
25925;2019-01-24 19:00:00;8405;120;1730
18588;2019-01-24 19:00:00;4634;125;1730
30609;2019-01-24 19:00:00;801;125;1730
21885;2019-01-24 19:00:00;1742;145;1650
21885;2019-01-24 19:00:00;1742;240;29336
30609;2019-01-24 19:00:00;801;200;18512
21885;2019-01-24 20:00:00;1742;145;1650
19473;2019-01-24 20:00:00;9267;125;1730
18588;2019-01-24 20:00:00;4634;125;1730
25925;2019-01-24 20:00:00;8405;120;1730
30609;2019-01-24 20:00:00;799;125;1730
21885;2019-01-24 20:00:00;1742;240;29336
30609;2019-01-24 20:00:00;799;200;18512
19473;2019-01-24 21:00:00;9267;125;1730
30609;2019-01-24 21:00:00;799;200;18512
18588;2019-01-24 21:00:00;458;125;1730
21885;2019-01-24 21:00:00;1742;145;1650
21885;2019-01-24 21:00:00;1742;240;29336
30609;2019-01-24 21:00:00;799;125;1730
25925;2019-01-24 21:00:00;8405;120;1730
18588;2019-01-24 22:00:00;458;125;1730
21885;2019-01-24 22:00:00;1742;145;1650
19473;2019-01-24 22:00:00;9267;125;1730
30609;2019-01-24 22:00:00;799;125;1730
21885;2019-01-24 22:00:00;1742;240;29336
25925;2019-01-24 22:00:00;8351;120;1730
30609;2019-01-24 22:00:00;799;200;18512
19473;2019-01-24 23:00:00;9213;125;1730
21885;2019-01-24 23:00:00;1742;240;29336
25925;2019-01-24 23:00:00;8351;120;1730
18588;2019-01-24 23:00:00;458;125;1730
30609;2019-01-24 23:00:00;797;125;1730
21885;2019-01-24 23:00:00;1742;145;1650
30609;2019-01-24 23:00:00;797;200;18512
19473;2019-01-25 00:00:00;9213;125;1730
18588;2019-01-25 00:00:00;458;125;1730
21885;2019-01-25 00:00:00;1742;145;1650
21885;2019-01-25 00:00:00;1742;240;29336
30609;2019-01-25 00:00:00;797;200;18512
30609;2019-01-25 00:00:00;797;125;1730
25925;2019-01-25 00:00:00;8351;120;1730
18588;2019-01-25 01:00:00;458;125;1730
19473;2019-01-25 01:00:00;9213;125;1730
30609;2019-01-25 01:00:00;797;125;1730
21885;2019-01-25 01:00:00;1742;145;1650
21885;2019-01-25 01:00:00;1742;240;29336
25925;2019-01-25 01:00:00;8351;120;1730
30609;2019-01-25 01:00:00;797;200;18512
19473;2019-01-25 02:00:00;9213;125;1730
18588;2019-01-25 02:00:00;4526;125;1730
25925;2019-01-25 02:00:00;8351;120;1730
21885;2019-01-25 02:00:00;1742;240;29336
21885;2019-01-25 02:00:00;1742;145;1650
30609;2019-01-25 02:00:00;797;125;1730
30609;2019-01-25 02:00:00;797;200;18512
18588;2019-01-25 03:00:00;4526;125;1730
30609;2019-01-25 03:00:00;795;125;1730
21885;2019-01-25 03:00:00;1742;240;29336
19473;2019-01-25 03:00:00;9213;125;1730
21885;2019-01-25 03:00:00;1742;145;1650
25925;2019-01-25 03:00:00;8351;120;1730
30609;2019-01-25 03:00:00;795;200;18512
18588;2019-01-25 04:00:00;4526;125;1730
19473;2019-01-25 04:00:00;916;125;1730
21885;2019-01-25 04:00:00;1742;240;29336
21885;2019-01-25 04:00:00;1742;145;1650
25925;2019-01-25 04:00:00;8351;120;1730
30609;2019-01-25 04:00:00;795;125;1730
30609;2019-01-25 04:00:00;795;200;18512
19473;2019-01-25 05:00:00;916;125;1730
21885;2019-01-25 05:00:00;1739;145;1650
18588;2019-01-25 05:00:00;4472;125;1730
21885;2019-01-25 05:00:00;1739;240;29336
25925;2019-01-25 05:00:00;8351;120;1730
30609;2019-01-25 05:00:00;795;125;1730
30609;2019-01-25 05:00:00;795;200;18512
18588;2019-01-25 06:00:00;4526;125;1730
21885;2019-01-25 06:00:00;1739;145;1650
19473;2019-01-25 06:00:00;916;125;1730
30609;2019-01-25 06:00:00;793;125;1730
21885;2019-01-25 06:00:00;1739;240;29336
25925;2019-01-25 06:00:00;8351;120;1730
30609;2019-01-25 06:00:00;793;200;18512
30609;2019-01-25 07:00:00;793;125;1730
21885;2019-01-25 07:00:00;1739;240;29336
18588;2019-01-25 07:00:00;4472;125;1730
19473;2019-01-25 07:00:00;9106;125;1730
30609;2019-01-25 07:00:00;793;200;18512
21885;2019-01-25 07:00:00;1739;145;1650
25925;2019-01-25 07:00:00;8244;120;1730
19473;2019-01-25 08:00:00;9106;125;1730
18588;2019-01-25 08:00:00;4472;125;1730
21885;2019-01-25 08:00:00;1739;240;29336
30609;2019-01-25 08:00:00;793;200;18512
21885;2019-01-25 08:00:00;1739;145;1650
30609;2019-01-25 08:00:00;793;125;1730
25925;2019-01-25 08:00:00;8244;120;1730
21885;2019-01-25 09:00:00;1739;145;1650
18588;2019-01-25 09:00:00;4472;125;1730
21885;2019-01-25 09:00:00;1739;240;29336
19473;2019-01-25 09:00:00;9052;125;1730
30609;2019-01-25 09:00:00;795;200;18512
25925;2019-01-25 09:00:00;8244;120;1730
30609;2019-01-25 09:00:00;795;125;1730
18588;2019-01-25 10:00:00;4526;125;1730
21885;2019-01-25 10:00:00;1742;145;1650
19473;2019-01-25 10:00:00;9052;125;1730
30609;2019-01-25 10:00:00;793;125;1730
25925;2019-01-25 10:00:00;8244;120;1730
30609;2019-01-25 10:00:00;793;200;18512
21885;2019-01-25 10:00:00;1742;240;29336
18588;2019-01-25 11:00:00;4472;125;1730
21885;2019-01-25 11:00:00;1739;145;1650
19473;2019-01-25 11:00:00;9052;125;1730
30609;2019-01-25 11:00:00;793;125;1730
21885;2019-01-25 11:00:00;1739;240;29336
30609;2019-01-25 11:00:00;793;200;18512
25925;2019-01-25 11:00:00;819;120;1730
18588;2019-01-25 11:10:00;4472;125;1730
18588;2019-01-25 11:30:00;6897;125;1730
18588;2019-01-25 11:40:00;8028;125;1730
19473;2019-01-25 12:00:00;9052;125;1730
18588;2019-01-25 12:00:00;8028;125;1730
30609;2019-01-25 12:00:00;793;125;1730
21885;2019-01-25 12:00:00;1739;240;29336
21885;2019-01-25 12:00:00;1739;145;1650
25925;2019-01-25 12:00:00;819;120;1730
30609;2019-01-25 12:00:00;793;200;18512
25925;2019-01-25 13:00:00;819;120;1730
21885;2019-01-25 13:00:00;1739;240;29336
19473;2019-01-25 13:00:00;8998;125;1730
18588;2019-01-25 13:00:00;792;125;1730
21885;2019-01-25 13:00:00;1739;145;1650
30609;2019-01-25 13:00:00;791;125;1730
30609;2019-01-25 13:00:00;791;200;18512
21885;2019-01-25 14:00:00;1739;240;29336
25925;2019-01-25 14:00:00;819;120;1730
18588;2019-01-25 14:00:00;792;125;1730
19473;2019-01-25 14:00:00;8998;125;1730
30609;2019-01-25 14:00:00;791;200;18512
21885;2019-01-25 14:00:00;1739;145;1650
30609;2019-01-25 14:00:00;791;125;1730
30609;2019-01-25 15:00:00;791;200;18512
30609;2019-01-25 15:00:00;791;125;1730
18588;2019-01-25 15:00:00;7866;125;1730
19473;2019-01-25 15:00:00;8998;125;1730
21885;2019-01-25 15:00:00;1739;145;1650
21885;2019-01-25 15:00:00;1739;240;29336
25925;2019-01-25 15:00:00;819;120;1730
18588;2019-01-25 15:25:00;7866;125;1730
30609;2019-01-25 16:00:00;791;125;1730
21885;2019-01-25 16:00:00;1739;145;1650
21885;2019-01-25 16:00:00;1739;240;29336
18588;2019-01-25 16:00:00;7866;125;1730
25925;2019-01-25 16:00:00;819;120;1730
30609;2019-01-25 16:00:00;791;200;18512
19473;2019-01-25 16:00:00;8944;125;1730
21885;2019-01-25 17:00:00;1739;145;1650
30609;2019-01-25 17:00:00;789;200;18512
18588;2019-01-25 17:00:00;7866;125;1730
21885;2019-01-25 17:00:00;1739;240;29336
30609;2019-01-25 17:00:00;789;125;1730
25925;2019-01-25 17:00:00;819;120;1730
19473;2019-01-25 17:00:00;8944;125;1730
18588;2019-01-25 18:00:00;7813;125;1730
21885;2019-01-25 18:00:00;1739;240;29336
19473;2019-01-25 18:00:00;8944;125;1730
21885;2019-01-25 18:00:00;1739;145;1650
25925;2019-01-25 18:00:00;819;120;1730
30609;2019-01-25 18:00:00;789;200;18512
30609;2019-01-25 18:00:00;789;125;1730
18588;2019-01-25 19:00:00;7813;125;1730
21885;2019-01-25 19:00:00;1742;145;1650
19473;2019-01-25 19:00:00;889;125;1730
21885;2019-01-25 19:00:00;1742;240;29336
25925;2019-01-25 19:00:00;819;120;1730
30609;2019-01-25 19:00:00;789;125;1730
30609;2019-01-25 19:00:00;789;200;18512
18588;2019-01-25 20:00:00;7759;125;1730
19473;2019-01-25 20:00:00;889;125;1730
25925;2019-01-25 20:00:00;819;120;1730
21885;2019-01-25 20:00:00;1739;145;1650
21885;2019-01-25 20:00:00;1739;240;29336
30609;2019-01-25 20:00:00;788;200;18512
30609;2019-01-25 20:00:00;788;125;1730
18588;2019-01-25 21:00:00;7759;125;1730
19473;2019-01-25 21:00:00;889;125;1730
30609;2019-01-25 21:00:00;788;125;1730
21885;2019-01-25 21:00:00;1739;145;1650
21885;2019-01-25 21:00:00;1739;240;29336
30609;2019-01-25 21:00:00;788;200;18512
25925;2019-01-25 21:00:00;8136;120;1730
21885;2019-01-25 22:00:00;1739;240;29336
18588;2019-01-25 22:00:00;7759;125;1730
19473;2019-01-25 22:00:00;8836;125;1730
21885;2019-01-25 22:00:00;1739;145;1650
30609;2019-01-25 22:00:00;788;200;18512
25925;2019-01-25 22:00:00;8136;120;1730
30609;2019-01-25 22:00:00;788;125;1730
19473;2019-01-25 23:00:00;8836;125;1730
21885;2019-01-25 23:00:00;1737;240;29336
21885;2019-01-25 23:00:00;1737;145;1650
18588;2019-01-25 23:00:00;7759;125;1730
30609;2019-01-25 23:00:00;786;200;18512
25925;2019-01-25 23:00:00;8136;120;1730
30609;2019-01-25 23:00:00;786;125;1730
21885;2019-01-26 00:00:00;1737;145;1650
18588;2019-01-26 00:00:00;7705;125;1730
19473;2019-01-26 00:00:00;8836;125;1730
30609;2019-01-26 00:00:00;786;125;1730
25925;2019-01-26 00:00:00;8136;120;1730
21885;2019-01-26 00:00:00;1737;240;29336
30609;2019-01-26 00:00:00;786;200;18512
19473;2019-01-26 01:00:00;8782;125;1730
18588;2019-01-26 01:00:00;7705;125;1730
30609;2019-01-26 01:00:00;786;200;18512
25925;2019-01-26 01:00:00;8136;120;1730
21885;2019-01-26 01:00:00;1737;145;1650
21885;2019-01-26 01:00:00;1737;240;29336
30609;2019-01-26 01:00:00;786;125;1730
19473;2019-01-26 02:00:00;8728;125;1730
21885;2019-01-26 02:00:00;1737;145;1650
18588;2019-01-26 02:00:00;7705;125;1730
25925;2019-01-26 02:00:00;8136;120;1730
21885;2019-01-26 02:00:00;1737;240;29336
30609;2019-01-26 02:00:00;786;125;1730
30609;2019-01-26 02:00:00;786;200;18512
18588;2019-01-26 03:00:00;7705;125;1730
21885;2019-01-26 03:00:00;1737;145;1650
25925;2019-01-26 03:00:00;8136;120;1730
30609;2019-01-26 03:00:00;784;200;18512
19473;2019-01-26 03:00:00;8728;125;1730
30609;2019-01-26 03:00:00;784;125;1730
21885;2019-01-26 03:00:00;1737;240;29336
19473;2019-01-26 04:00:00;8728;125;1730
18588;2019-01-26 04:00:00;7651;125;1730
21885;2019-01-26 04:00:00;1737;240;29336
30609;2019-01-26 04:00:00;784;200;18512
21885;2019-01-26 04:00:00;1737;145;1650
30609;2019-01-26 04:00:00;784;125;1730
25925;2019-01-26 04:00:00;8136;120;1730
19473;2019-01-26 05:00:00;8728;125;1730
21885;2019-01-26 05:00:00;1735;240;29336
21885;2019-01-26 05:00:00;1735;145;1650
18588;2019-01-26 05:00:00;7651;125;1730
25925;2019-01-26 05:00:00;8082;120;1730
30609;2019-01-26 05:00:00;784;125;1730
30609;2019-01-26 05:00:00;784;200;18512
18588;2019-01-26 05:35:00;7651;125;1730
18588;2019-01-26 06:00:00;7651;125;1730
19473;2019-01-26 06:00:00;8675;125;1730
21885;2019-01-26 06:00:00;1735;240;29336
21885;2019-01-26 06:00:00;1735;145;1650
30609;2019-01-26 06:00:00;784;200;18512
25925;2019-01-26 06:00:00;8028;120;1730
30609;2019-01-26 06:00:00;784;125;1730
21885;2019-01-26 07:00:00;1735;145;1650
18588;2019-01-26 07:00:00;7651;125;1730
21885;2019-01-26 07:00:00;1735;240;29336
19473;2019-01-26 07:00:00;8675;125;1730
30609;2019-01-26 07:00:00;784;200;18512
25925;2019-01-26 07:00:00;7974;120;1730
